picture_id,download_url,transcription,label,points,linking,label_id
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,STORES,question,"[[226, 666], [269, 666], [269, 679], [226, 679]]","[[75, 20], [76, 20], [75, 21], [76, 21], [75, 22], [76, 22], [75, 23], [76, 23], [75, 24], [76, 24], [75, 25], [76, 25], [75, 26], [76, 26], [75, 27], [76, 27], [75, 28], [76, 28]]",76
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,NAME OF ACCOUNT,question,"[[304, 665], [408, 665], [408, 680], [304, 680]]",[],77
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,VOLUME,question,"[[432, 665], [481, 665], [481, 679], [432, 679]]",[],79
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,IND LOR,question,"[[434, 652], [481, 652], [481, 666], [434, 666]]",[],78
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,NO. OF,question,"[[499, 652], [537, 652], [537, 666], [499, 666]]","[[80, 19], [81, 19]]",80
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Coastal Mart (210- 06),answer,"[[25, 683], [124, 683], [124, 697], [25, 697]]","[[72, 82]]",82
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,STORES,question,"[[500, 666], [543, 666], [543, 679], [500, 679]]","[[80, 19], [81, 19]]",81
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Conoco (524- 10),answer,"[[25, 701], [102, 701], [102, 718], [25, 718]]","[[72, 83]]",83
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,31,answer,"[[244, 686], [261, 686], [261, 696], [244, 696]]","[[75, 20], [76, 20]]",20
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,25,answer,"[[514, 684], [528, 684], [528, 695], [514, 695]]","[[80, 19], [81, 19]]",19
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Dairy Mart (417- 47),answer,"[[25, 719], [116, 719], [116, 739], [25, 739]]","[[72, 84]]",84
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,17,answer,"[[246, 704], [261, 704], [261, 715], [246, 715]]","[[75, 21], [76, 21]]",21
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Emro (411- 07),answer,"[[25, 739], [92, 739], [92, 757], [25, 757]]","[[72, 85]]",85
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,15,answer,"[[246, 722], [261, 722], [261, 735], [246, 735]]","[[75, 22], [76, 22]]",22
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,EZ Serve (810 76B),answer,"[[25, 758], [116, 758], [116, 775], [25, 775]]","[[72, 86]]",86
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,39,answer,"[[244, 742], [262, 742], [262, 753], [244, 753]]","[[75, 23], [76, 23]]",23
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,CVS- Revco (014- 20),answer,"[[25, 778], [124, 778], [124, 793], [25, 793]]","[[72, 87]]",87
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,460,answer,"[[244, 779], [264, 779], [264, 790], [244, 790]]","[[75, 25], [76, 25]]",25
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,25,answer,"[[246, 761], [261, 761], [261, 772], [246, 772]]","[[75, 24], [76, 24]]",24
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Rite Aid (209- 07),answer,"[[27, 796], [104, 796], [104, 813], [27, 813]]","[[72, 88]]",88
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,79,answer,"[[247, 797], [262, 797], [262, 808], [247, 808]]","[[75, 26], [76, 26]]",26
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,81619511,other,"[[677, 781], [697, 781], [697, 889], [677, 889]]",[],30
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Walgreen (625- 60),answer,"[[24, 816], [112, 816], [112, 831], [24, 831]]","[[72, 89]]",89
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,Walmart (527- 35),answer,"[[24, 835], [108, 835], [108, 850], [24, 850]]","[[72, 90]]",90
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,112,answer,"[[246, 835], [267, 835], [267, 849], [246, 849]]","[[75, 28], [76, 28]]",28
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,17,answer,"[[247, 817], [261, 817], [261, 828], [247, 828]]","[[75, 27], [76, 27]]",27
81619511_9513,/root/download/FUNSD/training_data/images\81619511_9513.png,MAVPROG.XLS,other,"[[45, 930], [108, 930], [108, 943], [45, 943]]",[],29
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,002/ 003,other,"[[607, 74], [666, 74], [666, 89], [607, 89]]",[],42
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,12/08/97 09: 01 FAX 1 732 583 8977,other,"[[65, 77], [297, 77], [297, 94], [65, 94]]",[],40
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LORILLARD TOE CO NYO - SALES,other,"[[354, 76], [559, 76], [559, 90], [354, 90]]",[],41
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,TO:,question,"[[58, 123], [82, 123], [82, 134], [58, 134]]","[[0, 43]]",0
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,S. P. ZOLOT,answer,"[[111, 121], [176, 121], [176, 134], [111, 134]]","[[0, 43]]",43
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,SUBMISSION DATE,header,"[[436, 109], [544, 109], [544, 124], [436, 124]]","[[48, 46], [48, 49], [48, 47]]",48
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,FROM:,question,"[[61, 149], [101, 149], [101, 162], [61, 162]]","[[1, 44]]",1
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,S. P. McBride,answer,"[[109, 149], [181, 149], [181, 160], [109, 160]]","[[1, 44]]",44
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,DEC 8,question,"[[359, 141], [396, 141], [396, 158], [359, 158]]","[[48, 46], [46, 3]]",46
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,X,answer,"[[438, 143], [451, 143], [451, 155], [438, 155]]","[[46, 3]]",3
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,FEB 23,question,"[[525, 140], [563, 140], [563, 155], [525, 155]]","[[48, 49]]",49
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,AREA REGION:,question,"[[58, 178], [147, 178], [147, 190], [58, 190]]","[[45, 51]]",45
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,1/ 20,answer,"[[159, 177], [191, 177], [191, 187], [159, 187]]","[[45, 51]]",51
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,JAN 19,question,"[[361, 170], [400, 170], [400, 184], [361, 184]]","[[48, 47]]",47
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,SUBJECT:,question,"[[61, 206], [116, 206], [116, 223], [61, 223]]","[[2, 50]]",2
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,MAVERICK SPECIALS NON- MENTHOL- EXPANSION PROGRESS REPORT,answer,"[[152, 203], [554, 203], [554, 219], [152, 219]]","[[2, 50]]",50
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,DIRECT ACCOUNTS PROJECTED TO ACCEPT WHICH REFUSED ONE OR MORE PACKING,other,"[[63, 259], [550, 259], [550, 280], [63, 280]]",[],52
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,DISTRIBUTION,header,"[[70, 240], [157, 240], [157, 251], [70, 251]]",[],5
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,NAME OF ACCOUNT,question,"[[89, 302], [205, 302], [205, 317], [89, 317]]","[[53, 4]]",53
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,# OF STORES,question,"[[235, 289], [309, 289], [309, 302], [235, 302]]",[],54
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,SUPPLIED,question,"[[247, 305], [299, 305], [299, 316], [247, 316]]",[],55
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,BOX,question,"[[323, 302], [352, 302], [352, 315], [323, 315]]",[],56
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,80's,question,"[[329, 313], [350, 313], [350, 327], [329, 327]]",[],57
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT. BOX,question,"[[367, 303], [415, 303], [415, 314], [367, 314]]",[],58
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,80's,question,"[[381, 313], [402, 313], [402, 326], [381, 326]]",[],59
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,100's,question,"[[433, 304], [462, 304], [462, 316], [433, 316]]",[],60
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,100's,question,"[[488, 311], [517, 311], [517, 326], [488, 326]]",[],62
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT.,question,"[[490, 301], [510, 301], [510, 311], [490, 311]]",[],61
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,K. S.,question,"[[537, 303], [565, 303], [565, 316], [537, 316]]",[],63
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,K. S.,question,"[[591, 306], [615, 306], [615, 320], [591, 320]]",[],65
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT.,question,"[[594, 297], [612, 297], [612, 309], [594, 309]]",[],64
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,None,answer,"[[132, 334], [165, 334], [165, 351], [132, 351]]","[[53, 4]]",4
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,TOTAL # OF INDEPENDENT SPECIAL EMPHASIS OUTLETS:,question,"[[65, 533], [390, 533], [390, 554], [65, 554]]","[[66, 26]]",66
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,2.471,answer,"[[477, 534], [509, 534], [509, 545], [477, 545]]","[[66, 26]]",26
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,TOTAL # OF INDEPENDENT NEWPORT #1 CLUB OUTLETS:,question,"[[70, 566], [392, 566], [392, 584], [70, 584]]","[[67, 27]]",67
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,"1,020",answer,"[[480, 563], [509, 563], [509, 581], [480, 581]]","[[67, 27]]",27
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,SP EMPHASIS OUTLEIS,question,"[[175, 612], [285, 612], [285, 624], [175, 624]]","[[68, 9], [69, 9], [70, 9], [68, 10], [69, 10], [70, 10], [68, 11], [69, 11], [70, 11], [68, 12], [69, 12], [70, 12]]",69
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,TOTAL # OF,question,"[[199, 601], [257, 601], [257, 613], [199, 613]]","[[68, 9], [69, 9], [70, 9], [68, 10], [69, 10], [70, 10], [68, 11], [69, 11], [70, 11], [68, 12], [69, 12], [70, 12]]",68
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,%,question,"[[309, 610], [323, 610], [323, 624], [309, 624]]","[[7, 13], [7, 14], [7, 15], [7, 16]]",7
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,NUMBER ONE CLUB OUTLETS,question,"[[345, 610], [479, 610], [479, 621], [345, 621]]","[[71, 17], [72, 17], [73, 17], [71, 18], [72, 18], [73, 18], [71, 19], [72, 19], [73, 19], [71, 20], [72, 20], [73, 20]]",72
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,TOTAL # OF,question,"[[382, 597], [440, 597], [440, 610], [382, 610]]","[[71, 17], [72, 17], [73, 17], [71, 18], [72, 18], [73, 18], [71, 19], [72, 19], [73, 19], [71, 20], [72, 20], [73, 20]]",71
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,PACKING,question,"[[96, 617], [140, 617], [140, 628], [96, 628]]","[[6, 74], [6, 75], [6, 25], [6, 76], [6, 77], [6, 78]]",6
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,WITH DISTRIBUTION,question,"[[365, 622], [460, 622], [460, 632], [365, 632]]","[[71, 17], [72, 17], [73, 17], [71, 18], [72, 18], [73, 18], [71, 19], [72, 19], [73, 19], [71, 20], [72, 20], [73, 20]]",73
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,%,question,"[[503, 605], [514, 605], [514, 619], [503, 619]]","[[8, 21], [8, 22], [8, 24], [8, 23]]",8
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,BOX 80's,answer,"[[69, 641], [121, 641], [121, 657], [69, 657]]","[[6, 74]]",74
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,WITH DISTRIBUTION,question,"[[180, 626], [276, 626], [276, 636], [180, 636]]","[[68, 9], [69, 9], [70, 9], [68, 10], [69, 10], [70, 10], [68, 11], [69, 11], [70, 11], [68, 12], [69, 12], [70, 12]]",70
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,542,answer,"[[219, 641], [239, 641], [239, 653], [219, 653]]","[[68, 9], [69, 9], [70, 9]]",9
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,22%,answer,"[[304, 638], [328, 638], [328, 650], [304, 650]]","[[7, 13]]",13
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,365,answer,"[[402, 635], [424, 635], [424, 646], [402, 646]]","[[71, 17], [72, 17], [73, 17]]",17
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,346,answer,"[[402, 651], [424, 651], [424, 664], [402, 664]]","[[71, 18], [72, 18], [73, 18]]",18
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,36%,answer,"[[497, 632], [522, 632], [522, 644], [497, 644]]","[[8, 21]]",21
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT. BOX 80's,answer,"[[69, 660], [143, 660], [143, 673], [69, 673]]","[[6, 75]]",75
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,475,answer,"[[219, 657], [241, 657], [241, 667], [219, 667]]","[[68, 10], [69, 10], [70, 10]]",10
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,19%,answer,"[[306, 654], [329, 654], [329, 665], [306, 665]]","[[7, 14]]",14
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,34%,answer,"[[499, 649], [521, 649], [521, 663], [499, 663]]","[[8, 22]]",22
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,100's,answer,"[[72, 676], [100, 676], [100, 690], [72, 690]]","[[6, 25]]",25
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,451,answer,"[[218, 685], [241, 685], [241, 703], [218, 703]]","[[68, 12], [69, 12], [70, 12]]",12
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,479,answer,"[[222, 672], [240, 672], [240, 682], [222, 682]]","[[68, 11], [69, 11], [70, 11]]",11
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,19%,answer,"[[307, 670], [328, 670], [328, 684], [307, 684]]","[[7, 15]]",15
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,371,answer,"[[405, 669], [425, 669], [425, 680], [405, 680]]","[[71, 19], [72, 19], [73, 19]]",19
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,355,answer,"[[407, 685], [426, 685], [426, 699], [407, 699]]","[[71, 20], [72, 20], [73, 20]]",20
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,36%,answer,"[[499, 666], [521, 666], [521, 679], [499, 679]]","[[8, 24]]",24
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT. 100's,answer,"[[72, 694], [116, 694], [116, 707], [72, 707]]","[[6, 76]]",76
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,18%,answer,"[[307, 689], [332, 689], [332, 699], [307, 699]]","[[7, 16]]",16
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,35%,answer,"[[500, 682], [521, 682], [521, 695], [500, 695]]","[[8, 23]]",23
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,K. S.,answer,"[[69, 710], [96, 710], [96, 722], [69, 722]]","[[6, 77]]",77
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,LT. K. S.,answer,"[[72, 724], [118, 724], [118, 739], [72, 739]]","[[6, 78]]",78
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,COMPETITIVE PROMOTIONAL ACTIVITY,header,"[[78, 756], [312, 756], [312, 773], [78, 773]]",[],79
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,81749056,other,"[[687, 752], [715, 752], [715, 861], [687, 861]]",[],39
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,PREDOMINANT BUYDOWN VALUE OF TARGETED BRANDS (DORAL G. P. C/ BASIC),question,"[[68, 783], [580, 783], [580, 804], [68, 804]]",[],80
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,DORAL,question,"[[197, 812], [243, 812], [243, 826], [197, 826]]","[[35, 28], [35, 32]]",35
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,BASIC,question,"[[280, 809], [319, 809], [319, 822], [280, 822]]","[[36, 30], [36, 84]]",36
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,30,answer,"[[210, 829], [231, 829], [231, 846], [210, 846]]","[[33, 28], [35, 28]]",28
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,20,answer,"[[289, 830], [311, 830], [311, 841], [289, 841]]","[[33, 30], [36, 30]]",30
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,G.P.C,question,"[[354, 811], [393, 811], [393, 823], [354, 823]]","[[37, 31], [37, 85]]",37
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,PACKS,question,"[[102, 831], [142, 831], [142, 845], [102, 845]]","[[33, 28], [33, 30], [33, 31]]",33
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,30,answer,"[[363, 829], [385, 829], [385, 842], [363, 842]]","[[33, 31], [37, 31]]",31
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,(Where Applicable),other,"[[101, 874], [168, 874], [168, 887], [101, 887]]",[],81
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,CARTONS,question,"[[106, 861], [161, 861], [161, 874], [106, 874]]","[[34, 32], [34, 84], [34, 85]]",34
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,$,other,"[[203, 861], [213, 861], [213, 874], [203, 874]]",[],29
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,3.00,answer,"[[214, 861], [236, 861], [236, 873], [214, 873]]","[[34, 32], [35, 32]]",32
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,$ 2.00,answer,"[[283, 859], [312, 859], [312, 870], [283, 870]]","[[34, 84], [36, 84]]",84
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,$ 3.00,answer,"[[360, 857], [389, 857], [389, 870], [360, 870]]","[[34, 85], [37, 85]]",85
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,Mav- nm- 1. xls,other,"[[87, 926], [172, 926], [172, 942], [87, 942]]",[],82
81749056_9057,/root/download/FUNSD/training_data/images\81749056_9057.png,12/8/97,other,"[[346, 920], [391, 920], [391, 938], [346, 938]]",[],38
82254638,/root/download/FUNSD/training_data/images\82254638.png,7/11/97,answer,"[[609, 108], [659, 108], [659, 123], [609, 123]]","[[24, 4]]",4
82254638,/root/download/FUNSD/training_data/images\82254638.png,TO:,question,"[[67, 112], [92, 112], [92, 125], [67, 125]]","[[0, 21]]",0
82254638,/root/download/FUNSD/training_data/images\82254638.png,SAM ZOLOT,answer,"[[207, 110], [275, 110], [275, 125], [207, 125]]","[[0, 21]]",21
82254638,/root/download/FUNSD/training_data/images\82254638.png,(314)739-8090,other,"[[363, 127], [480, 127], [480, 151], [363, 151]]",[],19
82254638,/root/download/FUNSD/training_data/images\82254638.png,DATE TO CORP:,question,"[[499, 109], [595, 109], [595, 125], [499, 125]]","[[24, 4]]",24
82254638,/root/download/FUNSD/training_data/images\82254638.png,FROM:,question,"[[67, 138], [112, 138], [112, 152], [67, 152]]","[[1, 22]]",1
82254638,/root/download/FUNSD/training_data/images\82254638.png,W. R. KNIGHT - MCA,answer,"[[211, 137], [342, 137], [342, 154], [211, 154]]","[[1, 22]]",22
82254638,/root/download/FUNSD/training_data/images\82254638.png,DIV. NAME/ NO:,question,"[[68, 165], [171, 165], [171, 179], [68, 179]]","[[20, 23]]",20
82254638,/root/download/FUNSD/training_data/images\82254638.png,"ST. LOUIS, MO",answer,"[[211, 163], [306, 163], [306, 180], [211, 180]]","[[20, 23]]",23
82254638,/root/download/FUNSD/training_data/images\82254638.png,1997 SPECIAL EVENT REQUEST FORM,header,"[[254, 218], [488, 218], [488, 234], [254, 234]]",[],25
82254638,/root/download/FUNSD/training_data/images\82254638.png,Attendence,other,"[[504, 239], [581, 239], [581, 264], [504, 264]]",[],16
82254638,/root/download/FUNSD/training_data/images\82254638.png,NAME OF EVENT:,question,"[[68, 274], [178, 274], [178, 289], [68, 289]]","[[26, 28]]",26
82254638,/root/download/FUNSD/training_data/images\82254638.png,Lorillard Metro Golf Outing 1997,answer,"[[209, 274], [441, 274], [441, 291], [209, 291]]","[[26, 28]]",28
82254638,/root/download/FUNSD/training_data/images\82254638.png,"September 10, 1997",answer,"[[211, 300], [341, 300], [341, 318], [211, 318]]","[[27, 29], [27, 30], [27, 31]]",29
82254638,/root/download/FUNSD/training_data/images\82254638.png,140,other,"[[486, 282], [513, 282], [513, 299], [486, 299]]",[],17
82254638,/root/download/FUNSD/training_data/images\82254638.png,*DATE OF EVENT:,question,"[[70, 302], [182, 302], [182, 316], [70, 316]]","[[27, 29], [27, 30], [27, 31]]",27
82254638,/root/download/FUNSD/training_data/images\82254638.png,Marcus Hellenic Spirit Charities Golf Classic,answer,"[[209, 321], [534, 321], [534, 340], [209, 340]]","[[27, 29], [27, 30], [27, 31]]",30
82254638,/root/download/FUNSD/training_data/images\82254638.png,SAMPLES/ ITEMS REQUIRED:,question,"[[70, 356], [255, 356], [255, 371], [70, 371]]","[[32, 33]]",32
82254638,/root/download/FUNSD/training_data/images\82254638.png,"September 18, 1997",answer,"[[209, 342], [341, 342], [341, 359], [209, 359]]","[[27, 29], [27, 30], [27, 31]]",31
82254638,/root/download/FUNSD/training_data/images\82254638.png,SAMPLE 10'S (400 PACKS PER CASE),answer,"[[272, 356], [473, 356], [473, 373], [272, 373]]","[[32, 33]]",33
82254638,/root/download/FUNSD/training_data/images\82254638.png,250,other,"[[482, 339], [513, 339], [513, 356], [482, 356]]",[],18
82254638,/root/download/FUNSD/training_data/images\82254638.png,#CASES,header,"[[303, 413], [362, 413], [362, 427], [303, 427]]","[[2, 34], [2, 38], [2, 39], [2, 40], [2, 41], [2, 42], [2, 43], [2, 44], [2, 34], [2, 35], [2, 36], [2, 37]]",2
82254638,/root/download/FUNSD/training_data/images\82254638.png,NEWPORTKS K.S.,question,"[[70, 440], [155, 440], [155, 451], [70, 451]]","[[34, 5], [2, 34], [2, 34]]",34
82254638,/root/download/FUNSD/training_data/images\82254638.png,NEWPORT 100'S,question,"[[70, 453], [160, 453], [160, 466], [70, 466]]","[[2, 35]]",35
82254638,/root/download/FUNSD/training_data/images\82254638.png,1,answer,"[[221, 434], [249, 434], [249, 454], [221, 454]]","[[34, 5]]",5
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT II K.S.,question,"[[304, 440], [379, 440], [379, 453], [304, 453]]","[[2, 38]]",38
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT III 100,question,"[[304, 454], [378, 454], [378, 465], [304, 465]]","[[2, 39]]",39
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT GL 100,question,"[[500, 454], [574, 454], [574, 467], [500, 467]]","[[2, 44]]",44
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT GL LTS K.S.,question,"[[501, 439], [600, 439], [600, 454], [501, 454]]","[[2, 43]]",43
82254638,/root/download/FUNSD/training_data/images\82254638.png,NEWPORT LTS. KS.,question,"[[70, 465], [180, 465], [180, 480], [70, 480]]","[[2, 36]]",36
82254638,/root/download/FUNSD/training_data/images\82254638.png,NEWPORT LTS. 100,question,"[[70, 480], [179, 480], [179, 493], [70, 493]]","[[2, 37]]",37
82254638,/root/download/FUNSD/training_data/images\82254638.png,TRUE K.S.,question,"[[304, 466], [364, 466], [364, 480], [304, 480]]","[[2, 40]]",40
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT 100,question,"[[304, 496], [362, 496], [362, 509], [304, 509]]","[[2, 42]]",42
82254638,/root/download/FUNSD/training_data/images\82254638.png,KENT K.S.,question,"[[306, 482], [363, 482], [363, 493], [306, 493]]","[[2, 41]]",41
82254638,/root/download/FUNSD/training_data/images\82254638.png,ITEMS,header,"[[304, 549], [346, 549], [346, 566], [304, 566]]","[[3, 45], [3, 47], [3, 48]]",3
82254638,/root/download/FUNSD/training_data/images\82254638.png,QUANTITY REQUIRED,question,"[[500, 549], [648, 549], [648, 564], [500, 564]]","[[46, 7], [46, 8], [46, 10], [46, 9]]",46
82254638,/root/download/FUNSD/training_data/images\82254638.png,BASEBALL CAP,question,"[[306, 577], [401, 577], [401, 592], [306, 592]]","[[3, 45], [45, 7]]",45
82254638,/root/download/FUNSD/training_data/images\82254638.png,400,answer,"[[547, 577], [578, 577], [578, 592], [547, 592]]","[[45, 7], [46, 7]]",7
82254638,/root/download/FUNSD/training_data/images\82254638.png,WATER BOTTLES,question,"[[307, 603], [415, 603], [415, 620], [307, 620]]","[[3, 47], [47, 6], [47, 6], [47, 8], [47, 10]]",47
82254638,/root/download/FUNSD/training_data/images\82254638.png,29-980-7,answer,"[[426, 598], [506, 598], [506, 618], [426, 618]]","[[47, 6], [47, 6]]",6
82254638,/root/download/FUNSD/training_data/images\82254638.png,400,answer,"[[549, 608], [576, 608], [576, 619], [549, 619]]","[[47, 8], [46, 8]]",8
82254638,/root/download/FUNSD/training_data/images\82254638.png,400,answer,"[[608, 595], [640, 595], [640, 616], [608, 616]]","[[47, 10], [46, 10]]",10
82254638,/root/download/FUNSD/training_data/images\82254638.png,Any Other Items Available,question,"[[309, 627], [491, 627], [491, 642], [309, 642]]","[[3, 48], [48, 9]]",48
82254638,/root/download/FUNSD/training_data/images\82254638.png,400,answer,"[[553, 628], [577, 628], [577, 639], [553, 639]]","[[48, 9], [46, 9]]",9
82254638,/root/download/FUNSD/training_data/images\82254638.png,SHIP TO:,header,"[[73, 716], [129, 716], [129, 729], [73, 729]]","[[49, 50]]",49
82254638,/root/download/FUNSD/training_data/images\82254638.png,CUSTOMER SHIPPING NUMBER,question,"[[71, 742], [255, 742], [255, 757], [71, 757]]","[[50, 12], [49, 50]]",50
82254638,/root/download/FUNSD/training_data/images\82254638.png,198-820-0003,answer,"[[324, 742], [408, 742], [408, 762], [324, 762]]","[[50, 12]]",12
82254638,/root/download/FUNSD/training_data/images\82254638.png,NYO ONLY:,header,"[[73, 782], [146, 782], [146, 799], [73, 799]]","[[51, 52]]",51
82254638,/root/download/FUNSD/training_data/images\82254638.png,DATE FORWARDED TO PROMOTION SERVICES:,question,"[[71, 811], [349, 811], [349, 826], [71, 826]]","[[51, 52], [52, 11]]",52
82254638,/root/download/FUNSD/training_data/images\82254638.png,82254638,other,"[[672, 792], [694, 792], [694, 900], [672, 900]]",[],14
